age_group,ai_q,k,coef,se_naive,se,n_obs,n_occ,n_boot
1,3,24,0.0195743338164183,0.031600750846026,0.0432571036066685,24366,393,200
1,3,25,0.021694753466972,0.0285417092887623,0.044893078148768,24366,393,200
1,3,26,0.00206557517129356,0.0292211146821339,0.0502960914751136,24366,393,200
1,3,27,0.024826992760633,0.0354320344879454,0.0484167240600599,24366,393,200
1,3,28,0.0258316787421966,0.0347809497377456,0.0448085998149436,24366,393,200
1,3,29,0.0266374410952457,0.0338902561539009,0.0468677812600185,24366,393,200
1,3,30,0.0266619349015384,0.0287044023058557,0.0417405868621163,24366,393,200
1,3,31,0.0243509866591254,0.0261968890630938,0.0521152482320202,24366,393,200
1,3,32,0.0233303219945989,0.0292194879238022,0.0528251636630782,24366,393,200
1,3,33,0.0250609441734622,0.0299823751454514,0.0499369541244989,24366,393,200
1,3,34,0.0388773754968468,0.0377167446235854,0.0475924538054034,24366,393,200
1,3,35,0.0371102037598221,0.0395510673467824,0.0516745364077565,24366,393,200
1,3,36,0.0310970527474393,0.0376950274802722,0.0512738941831141,24366,393,200
1,3,37,0.0309773792875558,0.0344955600786366,0.053507390658077,24366,393,200
1,3,38,0.0185330531220295,0.0336989531146496,0.0560952409102316,24366,393,200
1,3,39,0.0410072079889692,0.0392782956768567,0.0539570126563212,24366,393,200
1,4,-22,-0.0600867579888401,0.0594072227478334,0.0404302601798482,24366,393,200
1,4,-21,-0.0626028431208899,0.0549653816235436,0.0413521321877077,24366,393,200
1,4,-20,-0.0659967026437413,0.0547920122475859,0.0431377630745744,24366,393,200
1,4,-19,-0.0499606620597603,0.0564695778760859,0.04843275740162,24366,393,200
1,4,-18,-0.0545436274089874,0.0530033554891488,0.0474701019072009,24366,393,200
1,4,-17,-0.0682740358029711,0.0353547038127973,0.0401908227412098,24366,393,200
1,4,-16,-0.0581001937791511,0.0285329154436215,0.0291564275033739,24366,393,200
1,4,-15,-0.0569298097815545,0.0272964170676861,0.0239998205945009,24366,393,200
1,4,-14,-0.0470536187785819,0.0207259514854043,0.0222053695908825,24366,393,200
1,4,-13,-0.0452347277227856,0.0238315692454421,0.0216674370696262,24366,393,200
1,4,-12,-0.0472348607901118,0.0241260855379709,0.0188459862508387,24366,393,200
1,4,-11,-0.0373617813340146,0.0226248837669234,0.017279654200015,24366,393,200
1,4,-10,-0.0482480458578264,0.042113909970948,0.0218177711716192,24366,393,200
1,4,-9,-0.0462910871787187,0.031618357138859,0.019027315161102,24366,393,200
1,4,-8,-0.0447366572148582,0.0249107124934867,0.0152230241467193,24366,393,200
1,4,-7,-0.0466431924584577,0.0205690480060948,0.0140281331920437,24366,393,200
1,4,-6,-0.0377329886471745,0.0172280338701113,0.0128643682880234,24366,393,200
1,4,-5,-0.0355120720562779,0.0247652848267591,0.0110817960493414,24366,393,200
1,4,-4,-0.0219379813393553,0.0313750199451004,0.00927269388734651,24366,393,200
1,4,-3,-0.00222838110951033,0.0255619986583241,0.00569141845459454,24366,393,200
1,4,-2,-0.0046882753434681,0.0120596483310012,0.00372129794382632,24366,393,200
1,4,-1,0,0,0,24366,393,200
1,4,0,0.0129366745235129,0.00690777837992079,0.00355576262113709,24366,393,200
1,4,1,0.0122099050442765,0.00820804999296148,0.00450426265206131,24366,393,200
1,4,2,0.00352975083994033,0.0292779812112545,0.00589782169261876,24366,393,200
1,4,3,0.0165689594288178,0.0154596001565747,0.0077215421897113,24366,393,200
1,4,4,0.0217081516876317,0.0135125273146889,0.00848069152717765,24366,393,200
1,4,5,0.0185522677623184,0.0133929825802653,0.0108008937755807,24366,393,200
1,4,6,0.0244080256522917,0.0136597385016278,0.012396231288209,24366,393,200
1,4,7,0.0328282249045124,0.0238937219739348,0.0118344895820678,24366,393,200
1,4,8,0.0329498179134806,0.0326591655890217,0.0114659889509794,24366,393,200
1,4,9,0.0248089589246961,0.0313218373532352,0.012748176449185,24366,393,200
1,4,10,0.0266537582717023,0.0210420636082354,0.0141718481522426,24366,393,200
1,4,11,0.0264857809597999,0.0163239092729714,0.0162162238391483,24366,393,200
1,4,12,0.0254091484519922,0.0157793222060618,0.0167367349486629,24366,393,200
1,4,13,0.0226287377684161,0.0178134028302084,0.0179551466564766,24366,393,200
