age_group,ai_q,k,coef,se_naive,se,n_obs,n_occ,n_boot
2,2,-20,0.00818490713386846,0.0343966165347713,0.0339219267055094,24242,391,200
2,2,-19,0.00321128074389439,0.0345572980767811,0.0330313916291085,24242,391,200
2,2,-18,0.00687205757494706,0.032588154956553,0.0315668363925323,24242,391,200
2,2,-17,0.000964711348786361,0.0307578258364813,0.0303329995819819,24242,391,200
2,2,-16,0.0152907285516888,0.0214829546651839,0.0207378744281602,24242,391,200
2,2,-15,0.0106448671415228,0.0259545356704425,0.0197689935545523,24242,391,200
2,2,-14,0.00661741561192598,0.0241889573780727,0.0191911044552936,24242,391,200
2,2,-13,0.0137938638624865,0.0186427487165943,0.017403400765002,24242,391,200
2,2,-12,0.0128267862169093,0.0165043276718286,0.0100374464662391,24242,391,200
2,2,-11,0.0068705061018989,0.0184941412392621,0.0112109390206553,24242,391,200
2,2,-10,0.00809637950870973,0.01683916123414,0.0124122061777068,24242,391,200
2,2,-9,0.00207291593970635,0.0198468345478685,0.0168235243424776,24242,391,200
2,2,-8,-0.00256827310964342,0.0173282214191612,0.0132694968627288,24242,391,200
2,2,-7,-0.00228746394563052,0.0139250176167401,0.0141674708493347,24242,391,200
2,2,-6,-0.0124563397427585,0.0117778624530942,0.0144048023855668,24242,391,200
2,2,-5,-0.0183838592889417,0.0141111171229634,0.0132918367660295,24242,391,200
2,2,-4,0.0068577654036536,0.00917500030107933,0.00563122078975828,24242,391,200
2,2,-3,-0.00850563447586184,0.00665953205251951,0.00281151148242139,24242,391,200
2,2,-2,-0.00608561235593349,0.00513347555567498,0.00351055796188972,24242,391,200
2,2,-1,0,0,0,24242,391,200
2,2,0,-0.0140513170792183,0.00645210726087079,0.00987766334514736,24242,391,200
2,2,1,0.000794245299399541,0.0185988882608518,0.0168450984455069,24242,391,200
2,2,2,0.00994146866502775,0.0241588417938724,0.0192583495155058,24242,391,200
2,2,3,-0.00450125380483407,0.028246420530689,0.021419617795281,24242,391,200
2,2,4,-0.000351468228213483,0.0236511408832337,0.0214018207630056,24242,391,200
2,2,5,-0.000308035229382607,0.0226709623193879,0.024579264862987,24242,391,200
2,2,6,0.000926957273736331,0.0224869994961611,0.0250135452377823,24242,391,200
2,2,7,0.00487563807954584,0.0251524171462573,0.0236760909069495,24242,391,200
2,2,8,0.0243421865795323,0.0278600921213196,0.0259270933880507,24242,391,200
2,2,9,0.0186439665208186,0.0231621074249735,0.0251032819622217,24242,391,200
2,4,-22,-0.00910141756881515,0.0202347351841809,0.0135235699018275,24242,391,200
2,4,-21,-0.00813527003478546,0.0192482263136498,0.013145641235425,24242,391,200
2,4,-20,-0.00644026425484806,0.0159670583625751,0.0129234400923642,24242,391,200
2,4,-19,-0.00600706262660634,0.0147227586860328,0.0133924823714986,24242,391,200
2,4,-18,-0.00481657717279298,0.0141346407709491,0.0126805040546076,24242,391,200
2,4,-17,-0.0110081243652579,0.0140185184927452,0.0130962679766498,24242,391,200
2,4,-16,-0.0014882832438576,0.0124762116587924,0.0107246072367015,24242,391,200
2,4,-15,-0.00655229651024511,0.0108631251170234,0.0107554093676694,24242,391,200
2,4,-14,-0.00617661871029288,0.0106678950020246,0.0102533243380868,24242,391,200
2,4,-13,-0.00375013037547648,0.0102063266460565,0.0102287083071732,24242,391,200
2,4,-12,0.00296913149867231,0.00965189223087757,0.0060862125893092,24242,391,200
2,4,-11,0.0162903408446759,0.0143796652580533,0.0067961344712016,24242,391,200
2,4,-10,0.00564277581075681,0.0125020803280202,0.00515511249150414,24242,391,200
2,4,-9,0.00259611339444832,0.0106895212397109,0.00524098318927444,24242,391,200
2,4,-8,0.00236482403280198,0.00781682585078591,0.00518770087425452,24242,391,200
2,4,-7,0.00421934277820124,0.00630669126406057,0.00556181653175098,24242,391,200
2,4,-6,0.00073430399956117,0.00578926258051888,0.0057092814513521,24242,391,200
2,4,-5,-0.00342774629195374,0.00612366829165446,0.0056949540048283,24242,391,200
2,4,-4,0.00789116157628,0.00597994410765287,0.00392767806538755,24242,391,200
2,4,-3,0.000277074071493348,0.00333520544182313,0.00251436093107802,24242,391,200
2,4,-2,0.00270404678298675,0.0024663887344175,0.00302712828969985,24242,391,200
2,4,-1,0,0,0,24242,391,200
2,4,0,0.00403931586136634,0.0049074439615545,0.00610034569980231,24242,391,200
2,4,1,0.0231524005917278,0.00976920236325046,0.00875963842467559,24242,391,200
2,4,2,0.0117035437929993,0.0109055415973106,0.00776454297508812,24242,391,200
2,4,3,0.0031632368494106,0.00970118419378633,0.00819306501862138,24242,391,200
2,4,4,0.00668830187154744,0.00834606714451552,0.00807246308235195,24242,391,200
2,4,5,0.0021290270508025,0.00714960586096889,0.00894348146255671,24242,391,200
2,4,6,0.00229657606464084,0.00818950544986548,0.00989538479685929,24242,391,200
2,4,7,0.0053740466642216,0.00931684839008772,0.00955695044421501,24242,391,200
2,4,8,0.0119950471437865,0.00973533025695776,0.00968484289165952,24242,391,200
2,4,9,0.01609946299969,0.00954823860230746,0.010776492679375,24242,391,200
2,5,-22,-0.00934934840008418,0.0188380813047364,0.0133144220365088,24242,391,200
2,5,-21,-0.0101763255072252,0.0183526782942952,0.0131655342688287,24242,391,200
2,5,-20,-0.00823024036954427,0.0156044883628383,0.0128408994798589,24242,391,200
2,5,-19,-0.00528920523445028,0.014855618528449,0.0135522259650808,24242,391,200
2,5,-18,-0.00584659752634357,0.0145063262665652,0.0130776404852408,24242,391,200
2,5,-17,-0.0113445964805841,0.0146364202494754,0.0130119834587297,24242,391,200
2,5,-16,-0.00217379235854434,0.0119000737647369,0.0111243165773785,24242,391,200
2,5,-15,-0.0034352002093504,0.010469694620128,0.0106896721324892,24242,391,200
2,5,-14,-0.00641984447217757,0.010378677019703,0.0103075680989229,24242,391,200
2,5,-13,-0.00660755097781927,0.00979484309601151,0.0102054380645517,24242,391,200
2,5,-12,-0.00290196225170596,0.0112278879469839,0.00709178813017501,24242,391,200
2,5,-11,0.0123516096789515,0.0137016075784122,0.00631046069414328,24242,391,200
2,5,-10,0.00242351286920257,0.0112255677625839,0.00467595729460812,24242,391,200
2,5,-9,-0.000146836563834626,0.00983826367970708,0.00467370896299223,24242,391,200
2,5,-8,-0.00704054332737312,0.00967613241537446,0.00708642766926658,24242,391,200
2,5,-7,0.00236999607858144,0.00589156677233832,0.00469890618299886,24242,391,200
2,5,-6,0.000178707753066758,0.00598621659367228,0.00463694925651414,24242,391,200
2,5,-5,-0.00109942641364566,0.00606468743498675,0.0044348038087956,24242,391,200
2,5,-4,0.00419934620845724,0.00572793083966782,0.00302556828515084,24242,391,200
2,5,-3,0.00131088316792726,0.00279173733400839,0.00245038446481072,24242,391,200
2,5,-2,0.00377469440873668,0.00242897665474059,0.00290502085015469,24242,391,200
2,5,-1,0,0,0,24242,391,200
2,5,0,0.00333079706036032,0.00456665213400634,0.005736354943183,24242,391,200
2,5,1,0.015855736227328,0.00760367566495752,0.00815834001023146,24242,391,200
2,5,2,0.00843493201108342,0.0089225947490618,0.00766546827185989,24242,391,200
2,5,3,0.00276398909249738,0.00946462120149658,0.00831225215131964,24242,391,200
2,5,4,0.00723665050943011,0.00738963446015974,0.00871756138865236,24242,391,200
2,5,5,0.00301954101674959,0.00661454058100727,0.00729131716831367,24242,391,200
2,5,6,0.00190321829135094,0.00740650754404607,0.00840405421641022,24242,391,200
2,5,7,0.00138624427539804,0.00919809023053701,0.0106008718803366,24242,391,200
2,5,8,0.0108525216025034,0.0101601435506889,0.00878477146139466,24242,391,200
2,5,9,0.0158629182480287,0.00946217618263885,0.0103137431201713,24242,391,200
