age_group,ai_q,k,coef,se,n_obs,n_occ
1,1,-22,-0.0292610169723547,0.0595682379937685,20436,393
1,1,-21,-0.0225457198763327,0.0479465905788163,20436,393
1,1,-20,-0.0203026226279489,0.0406431747986394,20436,393
1,1,-19,-0.0228420318652028,0.0388385655930867,20436,393
1,1,-18,-0.0232338914304609,0.0411128965510551,20436,393
1,1,-17,-0.0326100281379168,0.0489982417271698,20436,393
1,1,-16,-0.0301597072238948,0.0499503732563829,20436,393
1,1,-15,-0.0301100485835625,0.0444128585559125,20436,393
1,1,-14,-0.0215421938184857,0.0257598695598485,20436,393
1,1,-13,-0.0219552740972923,0.0219344406138535,20436,393
1,1,-12,-0.0109604255898637,0.022869908124223,20436,393
1,1,-11,-0.0109604255898632,0.0268128243270526,20436,393
1,1,-10,0.0064540061459942,0.0483787679223685,20436,393
1,1,-9,-1.58027247525111e-05,0.0298438410502181,20436,393
1,1,-8,-0.00225353754770343,0.0218184178770263,20436,393
1,1,-7,-0.000191701094208512,0.0227444570850344,20436,393
1,1,-6,0.000301596368505509,0.0220264865991854,20436,393
1,1,-5,0.00951263662241926,0.0297883330582432,20436,393
1,1,-4,0.00767651504449638,0.0302062929135986,20436,393
1,1,-3,0.00790409022725696,0.0259538686285409,20436,393
1,1,-2,-0.000490409663688549,0.00895481299069132,20436,393
1,1,-1,0,0,20436,393
1,1,0,-0.000172570667180825,0.0043736616612636,20436,393
1,1,1,0.0117637102779401,0.00804152623064324,20436,393
1,1,2,0.0276952763748236,0.0214230320515146,20436,393
1,1,3,0.00997012087284003,0.0136803983886435,20436,393
1,1,4,0.00321043739538096,0.0138256254350485,20436,393
1,1,5,0.0041070739138676,0.0131489806684045,20436,393
1,1,6,-0.00487209033961049,0.0122473055772533,20436,393
1,1,7,-0.00620267273822909,0.0154052757980242,20436,393
1,1,8,-0.00350384735338814,0.0178385270570458,20436,393
1,1,9,0.00757943259368396,0.0188991057232988,20436,393
1,1,10,-0.00126854421881097,0.023782834256227,20436,393
1,1,11,-0.00248972877143561,0.0217783272700778,20436,393
1,1,12,0.00486125683775493,0.0219765928383954,20436,393
1,1,13,0.0048958696533643,0.0207635032055159,20436,393
1,1,14,0.0322500552663414,0.0220189157675827,20436,393
