age_group,ai_q,k,coef,se,n_obs,n_occ
1,1,-22,-0.0502630554390394,0.0595694252698933,24366,393
1,1,-21,-0.0411126414774403,0.0479475462235949,24366,393
1,1,-20,-0.0363851556509389,0.040643984878893,24366,393
1,1,-19,-0.0363596036625637,0.0388393397056606,24366,393
1,1,-18,-0.0344429578092096,0.0411137159920221,24366,393
1,1,-17,-0.0416582226874084,0.0489992183271422,24366,393
1,1,-16,-0.0370543807965987,0.0499513688333381,24366,393
1,1,-15,-0.0347318056894796,0.0444137437632084,24366,393
1,1,-14,-0.0238410517553178,0.0257603829893513,24366,393
1,1,-13,-0.0219552740972907,0.0219348777972352,24366,393
1,1,-12,-0.0228103101615297,0.022870363952634,24366,393
1,1,-11,-0.0204362486277459,0.0268133587423425,24366,393
1,1,-10,-0.01454803232069,0.0483797321750104,24366,393
1,1,-9,-0.0185827243258601,0.029844435880275,24366,393
1,1,-8,-0.0183360705706954,0.021818852749355,24366,393
1,1,-7,-0.01370927289157,0.0227449104133052,24366,393
1,1,-6,-0.0109074700102423,0.0220269256168217,24366,393
1,1,-5,0.000464442072926938,0.0297889267815595,24366,393
1,1,-4,0.000781841471792562,0.0302068949698417,24366,393
1,1,-3,0.00328233312133815,0.0259543859277373,24366,393
1,1,-2,-0.00278926760052161,0.00895499147617451,24366,393
1,1,-1,0,0,24366,393
1,1,0,-0.0120224552388464,0.00437374883655141,24366,393
1,1,1,0.00228788724005699,0.00804168651182322,24366,393
1,1,2,0.00669323790813885,0.0214234590471818,24366,393
1,1,3,-0.00859680072826785,0.0136806710648205,24366,393
1,1,4,-0.0128720956276108,0.0138259010048294,24366,393
1,1,5,-0.00941049788349339,0.0131492427518613,24366,393
1,1,6,-0.016081156718358,0.012247549688773,24366,393
1,1,7,-0.0152508672877213,0.0154055828509151,24366,393
1,1,8,-0.0103985209260915,0.0178388826105228,24366,393
1,1,9,0.00295767548776631,0.0188994824148464,24366,393
1,1,10,-0.00356740215564464,0.0237833082816851,24366,393
1,1,11,-0.00248972877143505,0.0217787613432989,24366,393
1,1,12,-0.00698862773390996,0.0219770308638486,24366,393
1,1,13,-0.00457995338451924,0.0207639170546354,24366,393
1,1,14,0.0112480167996573,0.0220193546467382,24366,393
1,1,15,-0.0059658703919118,0.0273548425707162,24366,393
1,1,16,-0.02009195868396,0.0272624208555076,24366,393
1,1,17,-0.0154849001748937,0.0243279559459974,24366,393
1,1,18,-0.0150006818117635,0.0228306414982964,24366,393
1,1,19,-0.0105856301841236,0.0186906934414855,24366,393
1,1,20,-0.0056553152164418,0.0226975652559961,24366,393
1,1,21,-0.00543960852332736,0.0250884549719285,24366,393
1,1,22,-0.0173506862875083,0.0339569308399406,24366,393
1,1,23,-0.0183727344522917,0.0324854584812475,24366,393
1,1,24,-0.0264072598848474,0.0316007508460272,24366,393
1,1,25,-0.0235025219183118,0.0285417092887629,24366,393
1,1,26,0.00168153822010399,0.0292211146821338,24366,393
1,1,27,-0.0285834545770461,0.0354320344879451,24366,393
1,1,28,-0.033475496161125,0.0347809497377466,24366,393
1,1,29,-0.0315128675098768,0.0338902561539014,24366,393
1,1,30,-0.0324568001432641,0.0287044023058553,24366,393
1,1,31,-0.0282411826084934,0.026196889063093,24366,393
1,1,32,-0.0241745470303972,0.0292194879238014,24366,393
1,1,33,-0.0218510327694324,0.0299823751454504,24366,393
1,1,34,-0.0395373925269959,0.0377167446235846,24366,393
1,1,35,-0.0371102037598217,0.0395510673467834,24366,393
1,1,36,-0.0379299788158681,0.0376950274802735,24366,393
1,1,37,-0.0327851477388956,0.0344955600786372,24366,393
1,1,38,-0.0147859397306324,0.0336989531146487,24366,393
1,1,39,-0.0447636698053843,0.0392782956768572,24366,393
1,2,-22,-0.104098354604384,0.0986790574607608,24366,393
1,2,-21,-0.0982081206091163,0.100171764620733,24366,393
1,2,-20,-0.0973368022275672,0.0987802535994949,24366,393
1,2,-19,-0.101554641054599,0.102409992945528,24366,393
1,2,-18,-0.0950113480421697,0.0977144270134095,24366,393
1,2,-17,-0.080010179604607,0.0714030740195305,24366,393
1,2,-16,-0.0568227231181741,0.0569660554511716,24366,393
1,2,-15,-0.044552241102276,0.0484586650276139,24366,393
1,2,-14,-0.0292619956643618,0.0294241878418196,24366,393
1,2,-13,-0.0165537983667536,0.026210295074267,24366,393
1,2,-12,-0.0384690332899243,0.0309468757973027,24366,393
1,2,-11,-0.0324973060194288,0.035157253466802,24366,393
1,2,-10,-0.021146436084955,0.0607259003294021,24366,393
1,2,-9,-0.0153533328565363,0.0487868283091812,24366,393
1,2,-8,-0.00507790380664843,0.0347009398011574,24366,393
1,2,-7,0.0091336274122608,0.0300318212515002,24366,393
1,2,-6,0.0149732594900448,0.0262770277761478,24366,393
1,2,-5,0.0140900295695222,0.0321489161602921,24366,393
1,2,-4,0.00432147099134244,0.0354471926176145,24366,393
1,2,-3,0.00425300277157112,0.0340151648465491,24366,393
1,2,-2,0.00091752222538297,0.0118919093815722,24366,393
1,2,-1,0,0,24366,393
