age_group,ai_q,k,coef,se_naive,se,n_obs,n_occ,n_boot
1,2,15,0.0876219948987549,0.0384342992600151,0.078627268662707,20436,393,200
1,2,16,0.0740005301480777,0.0407986320812991,0.0678633466050274,20436,393,200
1,2,17,0.0716623642790029,0.038674160968574,0.0631739601094874,20436,393,200
1,2,18,0.073286731505124,0.0381110732240468,0.061595489114472,20436,393,200
1,2,19,0.0533486815433603,0.0376447082697345,0.0539323964029909,20436,393,200
1,2,20,0.0517734535963017,0.0446316028837516,0.0562327607380907,20436,393,200
1,2,21,0.0331768736780123,0.0380113603884651,0.0532027100457734,20436,393,200
1,2,22,0.0178307478847279,0.0453960953086595,0.0529209551657732,20436,393,200
1,2,23,0.0153133401956082,0.0417698774264475,0.0485203969881019,20436,393,200
1,2,24,0.0024288088709843,0.0427558839184743,0.0610440488902986,20436,393,200
1,2,25,0.0110933326947063,0.0438229281321618,0.0625968327945396,20436,393,200
1,2,26,0.122080202407641,0.0475714815053923,0.0986826622010354,20436,393,200
1,2,27,0.087819509877078,0.0499195356243919,0.0949652313348962,20436,393,200
1,2,28,0.0763899779863514,0.0506282224543377,0.0856667676941305,20436,393,200
1,2,29,0.0739863734075271,0.0513512219748156,0.0819188091856634,20436,393,200
1,4,-22,-0.0575996033179455,0.0787102179073651,0.0283344567178884,20436,393,200
1,4,-21,-0.0532146833111347,0.0652533394909032,0.0318781876220363,20436,393,200
1,4,-20,-0.0536131561873241,0.0596849607886704,0.0335206374675764,20436,393,200
1,4,-19,-0.0467950569105732,0.0600545392819559,0.0356854697309165,20436,393,200
1,4,-18,-0.0542870693100617,0.0595769849151561,0.0386488718336243,20436,393,200
1,4,-17,-0.0719568392684278,0.0572296812667223,0.0401583283254467,20436,393,200
1,4,-16,-0.0710458767085827,0.0543420856469038,0.0375425745169987,20436,393,200
1,4,-15,-0.0805015996709573,0.0489694536535415,0.0360225869312046,20436,393,200
1,4,-14,-0.0653751188315454,0.0302301431843667,0.03578365993902,20436,393,200
1,4,-13,-0.0671900018200744,0.0303910986423357,0.0348650313658322,20436,393,200
1,4,-12,-0.0331624772932788,0.0312366234046763,0.017176559287219,20436,393,200
1,4,-11,-0.0331624772932806,0.0333118761387675,0.0171765592872189,20436,393,200
1,4,-10,-0.010045868068583,0.0616258948271405,0.0165636402980228,20436,393,200
1,4,-9,-0.0143730102173859,0.0392442693468425,0.0115806884622082,20436,393,200
1,4,-8,-0.0143040256781948,0.0298410035410296,0.0108730912085308,20436,393,200
1,4,-7,-0.0208272565382763,0.0282216702247026,0.0145017952737387,20436,393,200
1,4,-6,-0.013940942749284,0.0259903400845406,0.0136406352993524,20436,393,200
1,4,-5,0.00292778923860075,0.0343796536016822,0.010701728428346,20436,393,200
1,4,-4,0.00295255799960465,0.0371452765296886,0.00726424009959981,20436,393,200
1,4,-3,0.0122139678119039,0.0306585249703066,0.00565318671995154,20436,393,200
1,4,-2,-0.00195799124163311,0.0107415735286122,0.00318989424567561,20436,393,200
1,4,-1,0,0,0,20436,393,200
1,4,0,0.0377969129430259,0.00602901345144791,0.0169979194477295,20436,393,200
1,4,1,0.039133344952813,0.00782173887531754,0.0194370141819599,20436,393,200
1,4,2,0.0629731988580145,0.0299461188128964,0.0426958409897351,20436,393,200
1,4,3,0.0584729599877446,0.0110599450474472,0.0416096639764361,20436,393,200
1,4,4,0.0576047581673804,0.0100585058680032,0.0358311244006324,20436,393,200
1,4,5,0.0486669786905743,0.00953197857336473,0.036789493779011,20436,393,200
1,4,6,0.0430263848420659,0.0103062327606707,0.0372428277053277,20436,393,200
1,4,7,0.055552776838744,0.0236169462230041,0.0343099151175041,20436,393,200
1,4,8,0.0466599948545556,0.031049779919771,0.0348945016916584,20436,393,200
1,4,9,0.038926650212538,0.0303708260851844,0.0363740785509062,20436,393,200
1,4,10,0.0286059078184151,0.0281916477882984,0.0334380953324786,20436,393,200
1,4,11,0.0239960521883659,0.0231950253545791,0.0295197267091953,20436,393,200
1,4,12,0.055303214376442,0.0222673308139304,0.0445311859767364,20436,393,200
1,4,13,0.0426843370523784,0.0203125965002602,0.0464765927299141,20436,393,200
1,4,14,0.0888414332405869,0.0182558442119922,0.0742205799809467,20436,393,200
1,4,15,0.0662319578324172,0.0246432534927978,0.0660450223406058,20436,393,200
1,4,16,0.0562382907124374,0.0234862245815308,0.0552032369644081,20436,393,200
1,4,17,0.0513012990284357,0.0210128259647454,0.0533040525043548,20436,393,200
1,4,18,0.0455565677957689,0.0199332349415173,0.0518349413050706,20436,393,200
1,4,19,0.0634905881206527,0.0254203954028852,0.0479715644410309,20436,393,200
1,4,20,0.0411063900115474,0.0343180888406401,0.0513996708050734,20436,393,200
1,4,21,0.0244838659433643,0.0366599091351473,0.0499273215783595,20436,393,200
1,4,22,0.0076541791932174,0.0382220973981081,0.0463951031795026,20436,393,200
1,4,23,0.00430036747471491,0.0330632501687804,0.0419038826127345,20436,393,200
1,4,24,0.0321202093124623,0.0306547080839685,0.0542613038507325,20436,393,200
1,4,25,0.0260372049748528,0.0270579213912122,0.0555359125345865,20436,393,200
1,4,26,0.0784216507103193,0.0235990369553727,0.0850029451186845,20436,393,200
1,4,27,0.0429279581679756,0.0310482105474063,0.0762563161957,20436,393,200
