age_group,ai_q,k,coef,se,n_obs,n_occ
1,1,-22,-0.12447284653786,0.0254611144831746,18209,373
1,1,-21,-0.0183034758517772,0.0108480638149578,18209,373
1,1,-20,0.034058386629968,0.014677017243587,18209,373
1,1,-19,-0.0175305795369684,0.0097653718052953,18209,373
1,1,-18,-0.127719231141018,0.0542886541915183,18209,373
1,1,-17,0.0334529471706471,0.0407119328964604,18209,373
1,1,-16,-0.0191475353853598,0.0210156600640359,18209,373
1,1,-15,-0.167363964298485,0.0446745413501113,18209,373
1,1,-14,-0.0299734120715764,0.0127645461708056,18209,373
1,1,-13,-0.00748299762933728,0.00657669982338665,18209,373
1,1,-12,-0.0130540727020297,0.00906938753964994,18209,373
1,1,-11,0.00903785709738783,0.0111375348979104,18209,373
1,1,-10,-0.110479491249584,0.0235313537990899,18209,373
1,1,-9,-0.0274125211434763,0.00929278717804089,18209,373
1,1,-8,0.00303435600269314,0.0115097742913628,18209,373
1,1,-7,-0.00769920776867348,0.00718788822561641,18209,373
1,1,-6,-0.11130188834834,0.0471017345892642,18209,373
1,1,-5,0.0544489602612286,0.0398212363127952,18209,373
1,1,-4,-0.0134867156939057,0.0201410217133008,18209,373
1,1,-3,-0.151940697455766,0.0394990728830474,18209,373
1,1,-2,-0.0102862189799525,0.00719742017350643,18209,373
1,1,-1,0,0,18209,373
1,1,0,0.00357623289022434,0.00677650335615897,18209,373
1,1,1,0.0181578739631039,0.00794656596910797,18209,373
1,1,2,-0.0814088408573251,0.0172232537754241,18209,373
1,1,3,-0.00146312135999348,0.009864045747781,18209,373
1,1,4,0.0158243106109655,0.0145761930602581,18209,373
1,1,5,-0.0081975152166132,0.00644883386797111,18209,373
1,1,6,-0.0890069279983722,0.0408292210035472,18209,373
1,1,7,0.0831341067898029,0.0390830509504047,18209,373
1,1,8,-0.0118781023432838,0.0175519300762897,18209,373
1,1,9,-0.123394987572284,0.0358782309674811,18209,373
1,1,10,-0.0083649007071481,0.00751134765400918,18209,373
1,1,11,0.00233736930035996,0.00445934775835901,18209,373
1,1,12,0.027107136462301,0.00584461927702527,18209,373
1,1,13,0.0280585271565031,0.00761300428106654,18209,373
1,1,14,-0.0462855712551547,0.0155530161494378,18209,373
1,1,15,0.030977952679391,0.0145333423666855,18209,373
1,1,16,0.0266983876622279,0.0159896296199176,18209,373
1,1,17,0.00986984747899402,0.0135826173028979,18209,373
1,1,18,-0.042520960314756,0.0349016253174467,18209,373
1,1,19,0.0808265050023398,0.0350454368458659,18209,373
1,1,20,0.002087933592727,0.0169375901700251,18209,373
1,1,21,-0.103861753963966,0.0320009192199765,18209,373
1,1,22,-0.00075786076276773,0.00951896619166583,18209,373
1,1,23,0.0364479139020272,0.0113045671701684,18209,373
1,1,24,0.0419937267643941,0.0118818010141631,18209,373
1,1,25,0.0362951663265785,0.0111046558274291,18209,373
1,1,26,-0.0364121239108328,0.017208006773838,18209,373
1,1,27,0.0315826298534865,0.0188093343519335,18209,373
1,1,28,0.0279133940742413,0.0240949422591141,18209,373
1,1,29,0.0326430292513614,0.0153826856911373,18209,373
1,2,-22,-0.0948601216503864,0.0347348647739936,18209,373
1,2,-21,-0.0240955203191919,0.0215365471467772,18209,373
1,2,-20,0.00484098459955339,0.0195199357162374,18209,373
1,2,-19,-0.0363785386592314,0.0182675361791205,18209,373
1,2,-18,-0.150114606185315,0.0540006916308391,18209,373
1,2,-17,-0.0115978285128271,0.0428803164205757,18209,373
1,2,-16,0.00441810095099103,0.0250709830944787,18209,373
1,2,-15,-0.0736812570641319,0.0582209137669644,18209,373
1,2,-14,-0.0214555025204676,0.017232498482577,18209,373
1,2,-13,-0.00889438877006507,0.00783578712130768,18209,373
1,2,-12,-0.00789211730210307,0.011130304942836,18209,373
1,2,-11,0.00653283337653259,0.0122754534779176,18209,373
1,2,-10,-0.0862671501003156,0.0284959291369863,18209,373
1,2,-9,-0.0221339433415218,0.0134008576767519,18209,373
1,2,-8,0.00102411136345132,0.0082148689967958,18209,373
1,2,-7,0.00406584604113528,0.00768504866319563,18209,373
1,2,-6,-0.0985675756693661,0.0482950915811292,18209,373
1,2,-5,0.024759616678372,0.0390348847352762,18209,373
1,2,-4,0.0170686633338327,0.0193961084449039,18209,373
1,2,-3,-0.0704543856885616,0.0485626707510809,18209,373
1,2,-2,-0.0117675241737903,0.00927940619393542,18209,373
1,2,-1,0,0,18209,373
1,2,0,-0.00782665743864304,0.00672418992058078,18209,373
1,2,1,0.0238519534986723,0.0106638199035775,18209,373
1,2,2,-0.0529100220850747,0.021009221674362,18209,373
1,2,3,0.000104945913212844,0.00978431566302352,18209,373
1,2,4,0.0137159107190169,0.0124910422928239,18209,373
1,2,5,-0.00150560489008278,0.00588503276587963,18209,373
1,2,6,-0.0791385841276211,0.0416039580528764,18209,373
1,2,7,0.0400468647297886,0.0438214105221149,18209,373
1,2,8,0.0243167384271928,0.0168621996188678,18209,373
1,2,9,-0.0645291426709268,0.0467309604921988,18209,373
1,2,10,0.00212680154497948,0.0106936032399189,18209,373
1,2,11,0.00478302438045871,0.00735676212440759,18209,373
1,2,12,0.012717002190909,0.00868760322928444,18209,373
1,2,13,0.0225327809210752,0.0103256172173447,18209,373
1,2,14,-0.0255070381512898,0.0174804597048417,18209,373
1,2,15,0.0112651441505984,0.0151296950821792,18209,373
1,2,16,0.0120049195053889,0.0165365758879787,18209,373
1,2,17,0.00413840612137642,0.0134232790197053,18209,373
1,2,18,-0.0666502569398621,0.0357508318095842,18209,373
1,2,19,0.035450748120471,0.0406863453460904,18209,373
1,2,20,0.0175799526316838,0.0185943191715989,18209,373
1,2,21,-0.050841610279085,0.0387403371824846,18209,373
1,2,22,-0.00687217600534187,0.0136767404635263,18209,373
1,2,23,0.0129434290235642,0.0142703125336963,18209,373
1,2,24,0.0169398328436259,0.014710399949109,18209,373
1,2,25,0.0247346610951421,0.0143559585972353,18209,373
1,2,26,-0.0320885567103888,0.0189444002104288,18209,373
1,2,27,0.00550175247734885,0.0197851633919707,18209,373
1,2,28,0.0116503070812657,0.0250418273030123,18209,373
1,2,29,0.00973918609927857,0.0165078295972961,18209,373
1,4,-22,-0.0721630512370276,0.0220164997695792,18209,373
1,4,-21,0.00563605398664757,0.0146941731909096,18209,373
1,4,-20,0.0381932204974162,0.0100908103278514,18209,373
1,4,-19,-0.0228423230236814,0.00971204580437116,18209,373
1,4,-18,-0.166078577236776,0.0536865856664103,18209,373
1,4,-17,-0.162885255396556,0.0366231224947892,18209,373
1,4,-16,-0.0489529415843114,0.0167025002632438,18209,373
1,4,-15,-0.0931796370011267,0.0362791207622597,18209,373
1,4,-14,-0.036159925560264,0.0144769773933492,18209,373
1,4,-13,-0.0181627155888509,0.00923716868888347,18209,373
1,4,-12,-0.0332562721658422,0.0110371083559349,18209,373
1,4,-11,-0.0147201151129867,0.01306197322202,18209,373
1,4,-10,-0.0489752780030896,0.0194123106445551,18209,373
1,4,-9,0.00329807530639084,0.0123470525632134,18209,373
1,4,-8,0.0380088558381847,0.00867889878777715,18209,373
1,4,-7,0.00491609994116372,0.00728099290485147,18209,373
1,4,-6,-0.122984748626832,0.0459997776580355,18209,373
1,4,-5,-0.148911438676654,0.0376855879672635,18209,373
1,4,-4,-0.0296339246808448,0.0170386002632015,18209,373
1,4,-3,-0.0805762969740672,0.032068039520031,18209,373
1,4,-2,-0.0120050062694479,0.0101216819996917,18209,373
1,4,-1,0,0,18209,373
1,4,0,-0.0222081676937115,0.00687838985221885,18209,373
1,4,1,0.00606662529404558,0.00773676943091215,18209,373
1,4,2,-0.0361469810549792,0.0143625663285769,18209,373
1,4,3,0.0212223211401952,0.012546798531747,18209,373
1,4,4,0.0446808937695972,0.0136658674612432,18209,373
1,4,5,0.0117739336830916,0.00748101406972811,18209,373
1,4,6,-0.0985082762845814,0.0397273848793647,18209,373
1,4,7,-0.137742719926342,0.0387590820759356,18209,373
1,4,8,-0.0187905203443037,0.0170259507885364,18209,373
1,4,9,-0.0688591022020713,0.0310892932925482,18209,373
1,4,10,-0.0108216668703316,0.0112802190876119,18209,373
1,4,11,0.00781069033353915,0.00630072671026253,18209,373
1,4,12,-0.0136511317032167,0.00811838728819491,18209,373
1,4,13,-0.000861317548778773,0.0101201470617836,18209,373
1,4,14,-0.0204722569472406,0.0146732196233865,18209,373
1,4,15,0.0232387861392047,0.0174350048162327,18209,373
1,4,16,0.0485698094062806,0.0168983554875752,18209,373
1,4,17,0.0138958407056313,0.0139774366000036,18209,373
1,4,18,-0.0803030147908543,0.0355597952030115,18209,373
1,4,19,-0.123799568566464,0.0341666947144697,18209,373
1,4,20,-0.00323912843857659,0.0172894429256408,18209,373
1,4,21,-0.0569811073018914,0.0274732623218663,18209,373
1,4,22,-0.00982776413318215,0.011413007347619,18209,373
1,4,23,0.0247583836536582,0.0120708514856369,18209,373
1,4,24,-0.00111058705983998,0.0132773036856769,18209,373
1,4,25,0.00847368595422574,0.0141979632479205,18209,373
1,4,26,-0.0209665058520968,0.0180340082768271,18209,373
1,4,27,0.0171078777553947,0.0212632301287928,18209,373
1,4,28,0.0541225850668706,0.0249921776433249,18209,373
1,4,29,0.0221417915797339,0.0181192572636646,18209,373
1,5,-22,-0.0569726288547665,0.0222535361883457,18209,373
1,5,-21,0.0136302008327307,0.00906338876366776,18209,373
1,5,-20,0.0453458380035785,0.0112134074627303,18209,373
1,5,-19,0.000392046763931384,0.00926579611480677,18209,373
1,5,-18,-0.160045246497267,0.0536976462412581,18209,373
1,5,-17,-0.187167432889365,0.034286837612064,18209,373
1,5,-16,-0.0659750049454201,0.0156646806320734,18209,373
1,5,-15,-0.105764340886686,0.0301836976406017,18209,373
1,5,-14,-0.043369036560141,0.0135194622549252,18209,373
1,5,-13,-0.0204844279105732,0.00787537728503777,18209,373
