sector,age_group,ai_q,k,coef,se,n_obs,n_occ
1,2,5,-11,-0.0154092631981391,0.0146460649107251,22072,356
1,2,5,-10,-0.0152417510215246,0.00966944928737967,22072,356
1,2,5,-9,-0.0103526364326118,0.0112868174889156,22072,356
1,2,5,-8,-0.00406012755385272,0.0124441664528967,22072,356
1,2,5,-7,-0.00326379782368659,0.0123140658047875,22072,356
1,2,5,-6,-0.00283188524066923,0.00963512068189491,22072,356
1,2,5,-5,-0.012036168594864,0.00781609875321403,22072,356
1,2,5,-4,-0.0178907188186144,0.00759071000006143,22072,356
1,2,5,-3,-0.0110141474743103,0.00863666697978486,22072,356
1,2,5,-2,-0.0225604957156461,0.00368619526243001,22072,356
1,2,5,0,0.00284704217257761,0.00393780196388002,22072,356
1,2,5,1,-0.00426158045275893,0.0052750669660452,22072,356
1,2,5,2,0.00235228423914587,0.00860105901781521,22072,356
1,2,5,3,0.00266236819212542,0.00780617446053536,22072,356
1,2,5,4,-0.00138894819279582,0.00852679267885959,22072,356
1,2,5,5,0.0054385440417153,0.00890982955130821,22072,356
1,2,5,6,0.00885521558061839,0.00987681317447804,22072,356
1,2,5,7,-0.00603383957878388,0.0107131621124749,22072,356
1,2,5,8,0.000542857758531953,0.0114024272489388,22072,356
1,2,5,9,0.0200108399715975,0.01268723570682,22072,356
1,2,5,10,0.0155693062117904,0.0142555035798977,22072,356
1,2,5,11,0.0256541212612419,0.0159709083367752,22072,356
1,2,5,12,0.0155517157279336,0.0153840579897865,22072,356
1,2,5,13,0.0150875363310675,0.0157401756460375,22072,356
1,2,5,14,0.0275549349252817,0.0199115407689345,22072,356
1,2,5,15,0.0307234196142746,0.0192295236095532,22072,356
1,2,5,16,0.0335467282157282,0.0200696026927806,22072,356
1,2,5,17,0.0323276423750987,0.0219489900999792,22072,356
1,2,5,18,0.0313384076616567,0.0235505599593916,22072,356
1,2,5,19,0.0248177529338475,0.0243136511232991,22072,356
1,2,5,20,0.0120855759089008,0.0241991925247609,22072,356
1,2,5,21,0.0364916424239782,0.024721837672204,22072,356
1,2,5,22,0.0360546601731476,0.0249557895297116,22072,356
1,2,5,23,0.0434709542395739,0.0257719966792799,22072,356
1,2,5,24,0.0443377274818439,0.0252493727254414,22072,356
1,2,5,25,0.0711528769631116,0.0456411667090984,22072,356
1,2,5,26,0.0852528182121514,0.0488232791085119,22072,356
1,2,5,27,0.0808905488466812,0.0474083026246504,22072,356
1,2,5,28,0.0938994032645333,0.0480705353599924,22072,356
1,2,5,29,0.0893275582894907,0.0487436266944398,22072,356
1,2,5,30,0.05886596657674,0.0325796145854248,22072,356
1,2,5,31,0.0581493167911071,0.0338074280304391,22072,356
1,2,5,32,0.0399267996218395,0.0350313440982348,22072,356
1,2,5,33,0.0652761984989855,0.0359734106907724,22072,356
1,2,5,34,0.0726666885566398,0.0370600259041323,22072,356
1,2,5,35,0.0791166491750084,0.0390119603960261,22072,356
1,2,5,36,0.0782218436363288,0.0376430158103225,22072,356
1,2,5,37,0.0767744421032372,0.038721838401923,22072,356
1,2,5,38,0.0878392406151726,0.042603614903448,22072,356
1,2,5,39,0.0913678945524505,0.041555625629921,22072,356
1,3,2,-22,-0.0198851171704487,0.0148807163697696,22444,362
1,3,2,-21,-0.0173524302667822,0.0152390071010056,22444,362
1,3,2,-20,-0.014473489800078,0.0157685761007622,22444,362
1,3,2,-19,-0.0153559718789197,0.0136634789376921,22444,362
1,3,2,-18,-0.0154324012587512,0.0124303323557425,22444,362
1,3,2,-17,-0.0438625067461298,0.0250159582138503,22444,362
1,3,2,-16,-0.0134534528108783,0.00966402809367712,22444,362
1,3,2,-15,-0.0262144153235546,0.0153559977002367,22444,362
1,3,2,-14,-0.0160020137425744,0.00965445268086407,22444,362
1,3,2,-13,-0.00735018908506024,0.00831737772805625,22444,362
1,3,2,-12,-0.0048527293161553,0.00591592959116879,22444,362
1,3,2,-11,0.00633000905858568,0.00682216675472819,22444,362
1,3,2,-10,-0.00796041998685834,0.00942948231934319,22444,362
1,3,2,-9,-0.00468081007343946,0.00634295803925193,22444,362
1,3,2,-8,-0.00227253762091528,0.00717170426547033,22444,362
1,3,2,-7,0.00220517072347764,0.00664388306741519,22444,362
1,3,2,-6,-0.000718125800169354,0.00779315074437372,22444,362
1,3,2,-5,-0.0342567519371885,0.0242475102170265,22444,362
1,3,2,-4,-0.00440635737596781,0.0101364833917773,22444,362
1,3,2,-3,-0.0175765686935471,0.0190990263020729,22444,362
1,3,2,-2,-0.000845274153750152,0.0119276223498828,22444,362
1,3,2,0,0.00424491570482784,0.00325858258828683,22444,362
1,3,2,1,0.00422598985543093,0.00382385418034778,22444,362
1,3,2,2,-0.00103207550647462,0.00463243288482476,22444,362
1,3,2,3,0.00164376605200439,0.0038637119079937,22444,362
1,3,2,4,0.00471824661275221,0.00438786517381502,22444,362
1,3,2,5,0.010025036724366,0.0042253833697355,22444,362
1,3,2,6,0.00273226885467094,0.00507182200702589,22444,362
1,3,2,7,-0.0337135356736717,0.031225655864376,22444,362
1,3,2,8,0.00348236379547633,0.016662333503415,22444,362
1,3,2,9,-0.0146807647248745,0.0219772948405425,22444,362
1,3,2,10,-0.00697280643820884,0.0138838730473931,22444,362
1,3,2,11,0.00315329349181442,0.0105614011581206,22444,362
1,3,2,12,-0.000611034855991309,0.0121012399434949,22444,362
1,3,2,13,0.00981840965171852,0.0135392985709556,22444,362
1,3,2,14,-0.00520499626817164,0.0133656030939472,22444,362
1,3,2,15,0.00286918220626396,0.0135800939082621,22444,362
1,3,2,16,0.00508438072823771,0.0137316119102921,22444,362
1,3,2,17,0.00497521375062309,0.0138489008778345,22444,362
1,3,2,18,0.00770163628526669,0.0153124933457128,22444,362
1,3,2,19,-0.0308969401466097,0.0303651076797018,22444,362
1,3,2,20,-0.00272448579338168,0.0221523041310106,22444,362
1,3,2,21,-0.019710245146212,0.0225560660257447,22444,362
1,3,2,22,-0.012711941270494,0.0194356509622486,22444,362
1,3,2,23,-0.00936433515413912,0.0182980981049249,22444,362
1,3,2,24,-0.00831083762210588,0.0203331882821568,22444,362
1,3,2,25,0.0157727505059838,0.0356862471968029,22444,362
1,3,2,26,-0.00142797781936573,0.033514913533499,22444,362
1,3,2,27,0.00388231314365345,0.0342937317077848,22444,362
1,3,2,28,0.00433843109682245,0.0347809227359667,22444,362
1,3,2,29,0.00407481980293078,0.0363909464811196,22444,362
1,3,2,30,-0.0246901393478386,0.0212948626157372,22444,362
1,3,2,31,-0.0494397010225957,0.0260583500723687,22444,362
1,3,2,32,-0.0204799888113204,0.0257434036432471,22444,362
1,3,2,33,-0.0401251854595311,0.0222585703223962,22444,362
1,3,2,34,-0.0299133978747729,0.0240507407267594,22444,362
1,3,2,35,-0.0268573068740767,0.0274171921482237,22444,362
1,3,2,36,-0.0239691278976896,0.02737081820542,22444,362
1,3,2,37,-0.0195348701270858,0.0281730854383031,22444,362
1,3,2,38,-0.03701765687077,0.027557967583172,22444,362
1,3,2,39,-0.0315360708790291,0.0283779603674492,22444,362
1,3,3,-22,0.015895842616475,0.0164821261383919,22444,362
1,3,3,-21,0.0198209371262713,0.016499329974529,22444,362
1,3,3,-20,0.0220354174019573,0.016303818279881,22444,362
1,3,3,-19,0.0192452377007859,0.0149315468399847,22444,362
1,3,3,-18,0.0187087934372658,0.0132191924072069,22444,362
1,3,3,-17,0.0195100715182408,0.0135842651377663,22444,362
1,3,3,-16,0.00795244911812502,0.0104439710597867,22444,362
1,3,3,-15,-1.84364298113915e-05,0.00794844665281081,22444,362
1,3,3,-14,0.00463983147392967,0.00758277150692043,22444,362
1,3,3,-13,0.0172331273121743,0.00990536215568053,22444,362
1,3,3,-12,0.0135717226355728,0.00783969526001025,22444,362
1,3,3,-11,0.0148914016878776,0.00819790349415459,22444,362
1,3,3,-10,0.0182891363815535,0.00826438709387355,22444,362
1,3,3,-9,0.0201326924233328,0.00802478021625925,22444,362
1,3,3,-8,0.0168452749581726,0.00881298661789376,22444,362
1,3,3,-7,0.0149920815654676,0.00899618269022345,22444,362
1,3,3,-6,0.01567112074125,0.0084185822135996,22444,362
1,3,3,-5,0.010651449694469,0.00931074669438654,22444,362
1,3,3,-4,0.00489891271343624,0.00636553254486717,22444,362
1,3,3,-3,-0.00476553699868196,0.00456332453665107,22444,362
1,3,3,-2,-0.00981491331295758,0.00293374120291659,22444,362
1,3,3,0,0.00352730097676516,0.00271776793384788,22444,362
1,3,3,1,0.00403914677959793,0.00415865295142527,22444,362
1,3,3,2,0.0144998025660959,0.00409678063565026,22444,362
1,3,3,3,0.0107654167124221,0.00504508200605867,22444,362
1,3,3,4,0.0103507847110544,0.00503434753070483,22444,362
1,3,3,5,0.0135565376247595,0.00451271490201916,22444,362
1,3,3,6,0.0063744349156053,0.00494416522071596,22444,362
1,3,3,7,0.003471064032124,0.00831676501194528,22444,362
1,3,3,8,0.00375575395472346,0.00813783228290516,22444,362
1,3,3,9,-0.00851950260176654,0.0116943143942697,22444,362
1,3,3,10,-0.00708651427750678,0.00993718770048099,22444,362
1,3,3,11,0.00157890189134964,0.0100794490423797,22444,362
1,3,3,12,3.45127365064257e-05,0.010717440983308,22444,362
1,3,3,13,0.00142483568220709,0.0107503253355751,22444,362
1,3,3,14,0.000944157360870595,0.010709152034993,22444,362
1,3,3,15,0.00214579445132636,0.0108247015679296,22444,362
1,3,3,16,0.00379473872856024,0.0106560264275042,22444,362
1,3,3,17,-0.000161418156651369,0.0108773267878922,22444,362
1,3,3,18,-0.00259978376421639,0.0115675768190541,22444,362
1,3,3,19,-0.00980936965484472,0.0145339886933461,22444,362
1,3,3,20,-0.0116194743977682,0.01384602546233,22444,362
1,3,3,21,-0.0231301966398805,0.0176346693915121,22444,362
1,3,3,22,-0.0274835266794617,0.0167886069039018,22444,362
1,3,3,23,-0.0274738537950974,0.016460615854687,22444,362
1,3,3,24,-0.0288030118026873,0.0181751162225702,22444,362
1,3,3,25,-0.000874244383481597,0.0347813304530762,22444,362
1,3,3,26,-0.00191004120616536,0.0349314834686452,22444,362
1,3,3,27,-0.00343772381321204,0.0349588655762547,22444,362
1,3,3,28,-0.00763133016898727,0.0348093657997168,22444,362
1,3,3,29,-0.0112656916086344,0.0361015261274688,22444,362
1,3,3,30,-0.0376960459072351,0.0194104574727131,22444,362
1,3,3,31,-0.0339209752843931,0.0216226168016868,22444,362
1,3,3,32,-0.0345917687085134,0.0230381935421607,22444,362
1,3,3,33,-0.0465693976012755,0.027948410981714,22444,362
1,3,3,34,-0.0452369869777907,0.0283366639683295,22444,362
1,3,3,35,-0.0499629269523743,0.0266774818697818,22444,362
1,3,3,36,-0.0434730285539767,0.0290621055451529,22444,362
1,3,3,37,-0.0418420464960337,0.0281367732412668,22444,362
1,3,3,38,-0.0411295393725618,0.0289340974810092,22444,362
1,3,3,39,-0.0416028992857158,0.0287348845678111,22444,362
1,3,4,-22,-0.0140006500616836,0.0185450186564356,22444,362
1,3,4,-21,-0.0101177732801046,0.0169914618000148,22444,362
1,3,4,-20,-0.0081235879568877,0.0176712153089368,22444,362
1,3,4,-19,-0.0112635498480108,0.0160040476057587,22444,362
1,3,4,-18,-0.0133942121222929,0.0144424021206977,22444,362
1,3,4,-17,-0.0145313811726885,0.0088292127944082,22444,362
1,3,4,-16,-0.0276051204809122,0.0145463448858768,22444,362
1,3,4,-15,-0.0167132259677584,0.0124678626706068,22444,362
1,3,4,-14,-0.0179108566220364,0.0140935998670227,22444,362
1,3,4,-13,-0.0147468101408049,0.0116472645498143,22444,362
1,3,4,-12,-0.0117367275249163,0.0100199151339735,22444,362
1,3,4,-11,-0.00944080384455379,0.00945617730293986,22444,362
1,3,4,-10,0.00227491127866851,0.00795244336497291,22444,362
1,3,4,-9,0.00630925813643234,0.00771916697519491,22444,362
1,3,4,-8,0.00104833017140071,0.00701801337215693,22444,362
1,3,4,-7,-0.0017011109129732,0.00757288498435443,22444,362
1,3,4,-6,-0.000554322268185428,0.00665777269187049,22444,362
1,3,4,-5,-0.00391328291062516,0.00990535509967006,22444,362
1,3,4,-4,-0.00439353711813174,0.00584635718697894,22444,362
1,3,4,-3,-0.00284684806322102,0.00668241815680573,22444,362
1,3,4,-2,-0.0159651792461682,0.00331278151168804,22444,362
1,3,4,0,0.00217193431048898,0.00329250101437612,22444,362
1,3,4,1,-0.00193222147609793,0.00390721992707127,22444,362
1,3,4,2,0.00958608357187128,0.00473969760395542,22444,362
1,3,4,3,0.000195399190759886,0.00545676058835282,22444,362
1,3,4,4,0.000266371788417499,0.0054420234230266,22444,362
1,3,4,5,0.00317475968437474,0.00537023587025919,22444,362
1,3,4,6,-0.000301427153275961,0.005668297427243,22444,362
1,3,4,7,-0.0059426259571706,0.0149068252838027,22444,362
1,3,4,8,0.00393524620490623,0.0122773936648101,22444,362
1,3,4,9,0.00750622157196277,0.00912839774643963,22444,362
1,3,4,10,0.00129663145774153,0.00904061192478433,22444,362
1,3,4,11,0.000153673224230204,0.00950891426489602,22444,362
1,3,4,12,-0.00319016067514967,0.0101259618191857,22444,362
1,3,4,13,-0.00673942065210104,0.0108484299420215,22444,362
1,3,4,14,0.000169088972577627,0.0119867160517568,22444,362
1,3,4,15,-0.000516540144345677,0.0119858468745085,22444,362
1,3,4,16,0.000495787797475507,0.0124129461824819,22444,362
1,3,4,17,-0.00545099493432973,0.01230587236613,22444,362
1,3,4,18,-0.00758019794535352,0.0137017182371056,22444,362
1,3,4,19,-0.0111272982422429,0.0174265111037322,22444,362
1,3,4,20,-0.0258482543661943,0.0162164931118722,22444,362
1,3,4,21,-0.00290250649940429,0.0134159258542188,22444,362
1,3,4,22,-0.0182444281536285,0.0150317807587386,22444,362
1,3,4,23,-0.00943546191609106,0.0188118769259402,22444,362
1,3,4,24,-0.011836144654213,0.0205738783244898,22444,362
1,3,4,25,-0.00860754000393835,0.0388203741660126,22444,362
1,3,4,26,-0.00320216951230089,0.0393888935847334,22444,362
1,3,4,27,-0.00376216569836883,0.0388270449699957,22444,362
1,3,4,28,-0.00822315562063653,0.0389250376706245,22444,362
1,3,4,29,-0.0144700447855425,0.0399331466016001,22444,362
1,3,4,30,-0.0357947865644154,0.0277963146731847,22444,362
1,3,4,31,-0.03366334270086,0.0279117725033215,22444,362
1,3,4,32,-0.0449014191990108,0.0299285348753614,22444,362
1,3,4,33,-0.031486094577091,0.02886228210101,22444,362
1,3,4,34,-0.0355283678250166,0.0297614586332733,22444,362
1,3,4,35,-0.0394614583298924,0.0307778538153828,22444,362
1,3,4,36,-0.0391150417996165,0.0325029746085401,22444,362
1,3,4,37,-0.0386211086240121,0.0311356245345629,22444,362
1,3,4,38,-0.0335506382777068,0.0346026080953558,22444,362
1,3,4,39,-0.0266998005997059,0.0333379646417602,22444,362
1,3,5,-22,-0.0113467772402129,0.030194664799513,22444,362
1,3,5,-21,-0.0118827890280665,0.0297176300533633,22444,362
1,3,5,-20,-0.00462319858757491,0.0283433030400486,22444,362
1,3,5,-19,-0.00241595825201869,0.0283884732016301,22444,362
1,3,5,-18,-0.00225288757330239,0.0268621843678095,22444,362
1,3,5,-17,-0.00302730582690174,0.0211578224490309,22444,362
1,3,5,-16,-0.0218314443886273,0.0222764841919888,22444,362
1,3,5,-15,-0.00635273748206482,0.0230839014946117,22444,362
1,3,5,-14,-0.00915877988023651,0.0215987450159679,22444,362
1,3,5,-13,0.00171034667158308,0.0226684922305004,22444,362
1,3,5,-12,0.00179809473254853,0.0146093138900557,22444,362
1,3,5,-11,-0.0017054251161997,0.0159441987035939,22444,362
1,3,5,-10,0.00504725814923306,0.00938820649691326,22444,362
1,3,5,-9,0.00324201891527584,0.00899057376582758,22444,362
1,3,5,-8,0.00670256740040152,0.00835148104154496,22444,362
1,3,5,-7,0.00531892285590104,0.00800585474661801,22444,362
1,3,5,-6,0.00959492076169998,0.00745859444652624,22444,362
1,3,5,-5,0.000360311361873304,0.00438487279990759,22444,362
1,3,5,-4,-0.00563651173875477,0.00641321741507385,22444,362
1,3,5,-3,0.00329652132138792,0.00528667013512325,22444,362
1,3,5,-2,-0.010475590045771,0.00223838453174321,22444,362
1,3,5,0,0.0053722798463998,0.00449724283909979,22444,362
1,3,5,1,0.00362353463186358,0.00411550380712504,22444,362
1,3,5,2,0.011859250169087,0.00620504786873377,22444,362
1,3,5,3,0.00476979067370022,0.00709985250431297,22444,362
1,3,5,4,0.00237981247676653,0.00724015642647641,22444,362
1,3,5,5,0.00845784955214007,0.00787501540521671,22444,362
1,3,5,6,0.00781794796913124,0.00799111313016162,22444,362
1,3,5,7,-0.00041330673936537,0.0101578355250112,22444,362
1,3,5,8,-0.00315920509628304,0.0108137312237575,22444,362
1,3,5,9,0.011612016961804,0.0100705113263514,22444,362
1,3,5,10,0.00257272151792134,0.011739975841434,22444,362
1,3,5,11,0.00970316747268879,0.0115369733898648,22444,362
1,3,5,12,0.00277696550621728,0.013431730568178,22444,362
1,3,5,13,0.000713114066761014,0.0131218248421534,22444,362
1,3,5,14,0.00851263002132399,0.015662023123708,22444,362
1,3,5,15,0.00520438645952313,0.0161051652395713,22444,362
1,3,5,16,0.0119428172223425,0.0161779577405144,22444,362
1,3,5,17,0.0106137901177459,0.0158651630708493,22444,362
1,3,5,18,0.0101748045556476,0.0176109860671169,22444,362
1,3,5,19,0.00126894547418041,0.0202491590972525,22444,362
1,3,5,20,-0.0151741377069909,0.0185771728593309,22444,362
1,3,5,21,0.0110289412260259,0.018251548500644,22444,362
1,3,5,22,0.00274818695176278,0.0195224179870281,22444,362
1,3,5,23,0.00478774815413005,0.0202829538898126,22444,362
1,3,5,24,0.00506355357144783,0.0216477692686497,22444,362
1,3,5,25,0.0229470980228833,0.0350173716553206,22444,362
1,3,5,26,0.0310793115663202,0.0367103625386795,22444,362
1,3,5,27,0.0282085617789211,0.0369981155494657,22444,362
1,3,5,28,0.029232553425181,0.0370499076180413,22444,362
1,3,5,29,0.0236353640392104,0.0383038483771738,22444,362
1,3,5,30,0.00500443692740228,0.0260792471768518,22444,362
1,3,5,31,0.00981716390229396,0.0277673449816856,22444,362
1,3,5,32,-0.00847517055069644,0.0275341337834505,22444,362
1,3,5,33,0.0131468908066791,0.0275678088744669,22444,362
1,3,5,34,0.008176866988674,0.0293796729332402,22444,362
1,3,5,35,0.0102632311860633,0.0315247007015984,22444,362
1,3,5,36,0.00675044416735444,0.0324067499763208,22444,362
1,3,5,37,0.00234946844696274,0.0325072578443147,22444,362
1,3,5,38,0.00676248495596849,0.0366447389589391,22444,362
1,3,5,39,0.0116657042822134,0.0353580303930229,22444,362
1,4,2,-22,-0.0383213333446698,0.0116482024593624,21886,353
1,4,2,-21,-0.0284008735823882,0.0125493714154543,21886,353
1,4,2,-20,-0.0257739876409532,0.0129415472553654,21886,353
1,4,2,-19,-0.0219853985666469,0.0126320090001975,21886,353
1,4,2,-18,-0.0233097120644767,0.0127768800841771,21886,353
1,4,2,-17,-0.0566800878780602,0.0242016890274297,21886,353
1,4,2,-16,-0.0157422402048639,0.0106079657712503,21886,353
1,4,2,-15,-0.0320213661077478,0.00829897242006281,21886,353
1,4,2,-14,-0.0256824361113878,0.00799208163572959,21886,353
1,4,2,-13,-0.0166736909288898,0.0090074798262601,21886,353
1,4,2,-12,-0.0106825448898998,0.00886154846272772,21886,353
1,4,2,-11,-0.00440262247150229,0.0119477415223194,21886,353
1,4,2,-10,-0.0210984631426252,0.00595230136348523,21886,353
1,4,2,-9,-0.0156118344737043,0.007894467505233,21886,353
1,4,2,-8,-0.0140372945598215,0.00730804732316568,21886,353
1,4,2,-7,-0.00955581509469343,0.00839708991597967,21886,353
1,4,2,-6,-0.00891031211280865,0.00785129007400996,21886,353
1,4,2,-5,-0.0440829913373328,0.0258088506761055,21886,353
1,4,2,-4,-0.00434257421435472,0.00633905250116485,21886,353
1,4,2,-3,-0.0248115878538302,0.0110081817897147,21886,353
1,4,2,-2,-0.00833618855159298,0.00772534770419279,21886,353
1,4,2,0,-0.00158816793836069,0.00235002157970349,21886,353
1,4,2,1,0.00638257091279001,0.00782264131236083,21886,353
1,4,2,2,-0.00767500351029486,0.00523715609285367,21886,353
1,4,2,3,-0.00216913731728975,0.00603606157419543,21886,353
1,4,2,4,-0.00211421746435569,0.0074679979377022,21886,353
1,4,2,5,0.000771511185021296,0.00743684475053142,21886,353
1,4,2,6,0.00189242104162399,0.00804661901102786,21886,353
1,4,2,7,-0.028412875896415,0.0311390799357226,21886,353
1,4,2,8,0.0141300281096205,0.0115036570118332,21886,353
1,4,2,9,-0.00996864009951513,0.0131252381426865,21886,353
1,4,2,10,-0.000447344560079605,0.00961470544413069,21886,353
1,4,2,11,0.00568025973200521,0.00999934704214114,21886,353
1,4,2,12,0.012577307837001,0.0103855301202602,21886,353
1,4,2,13,0.0226580840602056,0.0129142185151079,21886,353
1,4,2,14,0.00543036770169082,0.0123547299651534,21886,353
1,4,2,15,0.0138571189806443,0.0118008936344099,21886,353
1,4,2,16,0.0162608785745445,0.0120512896014832,21886,353
1,4,2,17,0.0172923953428661,0.0126526343898029,21886,353
1,4,2,18,0.0232860502005312,0.0133581684949153,21886,353
1,4,2,19,-0.0165856578626419,0.0347152294533151,21886,353
1,4,2,20,0.0208566990321077,0.0145026023902057,21886,353
1,4,2,21,-0.00309793428909641,0.0194776720332708,21886,353
1,4,2,22,0.0079452662799915,0.0160702642820181,21886,353
1,4,2,23,0.0190761344925123,0.0139564575652454,21886,353
1,4,2,24,0.0180959443674121,0.0144790798310441,21886,353
1,4,2,25,0.0509245191298766,0.0312974819117297,21886,353
1,4,2,26,0.0335881048179676,0.0331301964193973,21886,353
1,4,2,27,0.0404387140768189,0.0318912985838038,21886,353
1,4,2,28,0.0464386998089922,0.0328775666129765,21886,353
1,4,2,29,0.0476876485607766,0.0324827689430537,21886,353
1,4,2,30,0.0135289439472287,0.0184479890736172,21886,353
1,4,2,31,-0.0202980027320607,0.0339457835192465,21886,353
1,4,2,32,0.0192465921074183,0.0180929002668769,21886,353
1,4,2,33,0.000462992140321285,0.0214012045694841,21886,353
1,4,2,34,0.00783688767430934,0.0188496059410722,21886,353
1,4,2,35,0.00993213505170434,0.0204454284472502,21886,353
1,4,2,36,0.017274890033868,0.0203732469172853,21886,353
1,4,2,37,0.0271477907093149,0.0218146277232309,21886,353
1,4,2,38,0.00953736488791863,0.0232640583601241,21886,353
1,4,2,39,0.0181885914297853,0.0232511306680708,21886,353
1,4,3,-22,-0.0304944074989168,0.00987239123961121,21886,353
1,4,3,-21,-0.0277227633769809,0.0102350216174831,21886,353
1,4,3,-20,-0.0286596371830894,0.00925124905721332,21886,353
1,4,3,-19,-0.0251515021454698,0.00907877682043816,21886,353
1,4,3,-18,-0.0266964746617398,0.00905355997116214,21886,353
1,4,3,-17,-0.0229247345388938,0.0103651901613158,21886,353
1,4,3,-16,-0.0241914047026379,0.00947289022978923,21886,353
1,4,3,-15,-0.0319271318699545,0.0106062568897883,21886,353
1,4,3,-14,-0.0319112095055401,0.00849182451263276,21886,353
1,4,3,-13,-0.0158943055226179,0.00645829705728963,21886,353
1,4,3,-12,-0.0174408572491839,0.00599038684363522,21886,353
1,4,3,-11,-0.0131466479031427,0.00598937773385498,21886,353
1,4,3,-10,-0.0171751134171258,0.00759142771917589,21886,353
1,4,3,-9,-0.00928216145900078,0.00608351145692286,21886,353
1,4,3,-8,-0.00877744084282372,0.00510042173411291,21886,353
1,4,3,-7,-0.00410114655717166,0.00472481331991128,21886,353
1,4,3,-6,-0.00176259572267215,0.00477957842749436,21886,353
1,4,3,-5,-0.00467025834134921,0.00674745981175423,21886,353
1,4,3,-4,-0.00297569844077729,0.00591594489555185,21886,353
1,4,3,-3,-0.0140752624459596,0.00479376241206254,21886,353
1,4,3,-2,-0.0162157787452653,0.00300539541283749,21886,353
1,4,3,0,0.00345366552118906,0.00225756246595802,21886,353
1,4,3,1,0.00682473834309193,0.0043840790420258,21886,353
1,4,3,2,0.01314406133108,0.00493117053957617,21886,353
1,4,3,3,0.0124789289167465,0.00649971342000292,21886,353
1,4,3,4,0.017626203235257,0.00774912626853259,21886,353
1,4,3,5,0.0223554810975241,0.0078409920468658,21886,353
1,4,3,6,0.0262063001290399,0.0074807328836733,21886,353
1,4,3,7,0.0295856876472303,0.0110656716477305,21886,353
1,4,3,8,0.0338535517042637,0.011322981241047,21886,353
1,4,3,9,0.0203009982238072,0.00698397968389018,21886,353
1,4,3,10,0.0254698571024146,0.00772188411648685,21886,353
1,4,3,11,0.0338224223584401,0.00889112464424569,21886,353
1,4,3,12,0.0350435345912978,0.00945813720090476,21886,353
1,4,3,13,0.0398097534302613,0.011029450456055,21886,353
1,4,3,14,0.0436240165836395,0.0116516970512793,21886,353
1,4,3,15,0.0440030746911153,0.011842632068791,21886,353
1,4,3,16,0.047713032598051,0.0120028432207035,21886,353
1,4,3,17,0.0499664383446472,0.0125475810732205,21886,353
1,4,3,18,0.0518204332381802,0.0132131302033889,21886,353
1,4,3,19,0.0512002609089521,0.0146103313031783,21886,353
1,4,3,20,0.0579034532488568,0.0155973041203708,21886,353
1,4,3,21,0.0458994700676135,0.0116848069800836,21886,353
1,4,3,22,0.0472373369760228,0.0116425855650774,21886,353
1,4,3,23,0.0540241923763039,0.0140420926967969,21886,353
1,4,3,24,0.0509919787994245,0.014582848355172,21886,353
1,4,3,25,0.0895951554105777,0.0320645389628423,21886,353
1,4,3,26,0.0915711405866436,0.0328868645021118,21886,353
1,4,3,27,0.0930900974741897,0.0324846010459854,21886,353
1,4,3,28,0.100635822753476,0.032985974667011,21886,353
1,4,3,29,0.0995820171642424,0.0332062745782849,21886,353
1,4,3,30,0.0720052932218014,0.0175395903770312,21886,353
1,4,3,31,0.0773606716876539,0.0191476549576403,21886,353
1,4,3,32,0.0804801188004348,0.019707726496918,21886,353
1,4,3,33,0.0675527234558144,0.0161121465443477,21886,353
1,4,3,34,0.0700024333203577,0.0160926160301643,21886,353
1,4,3,35,0.0689626559553487,0.0188511677761378,21886,353
1,4,3,36,0.0806856663630911,0.0166711396623011,21886,353
1,4,3,37,0.0876408523812169,0.0182656664325842,21886,353
1,4,3,38,0.0870182379598871,0.0178642107498188,21886,353
1,4,3,39,0.0923500991406599,0.0185288753095724,21886,353
1,4,4,-22,-0.0508320734839479,0.0100817593554315,21886,353
1,4,4,-21,-0.0461513405292718,0.00993318327379892,21886,353
1,4,4,-20,-0.0472312892664181,0.00877666157424532,21886,353
1,4,4,-19,-0.0465337102526731,0.00892788436905343,21886,353
1,4,4,-18,-0.0445048950509887,0.00877120364342396,21886,353
1,4,4,-17,-0.0404736602726543,0.013771295827491,21886,353
1,4,4,-16,-0.0455196390753371,0.00899736266872894,21886,353
1,4,4,-15,-0.0365782208575072,0.00726575642960013,21886,353
1,4,4,-14,-0.0412478597350153,0.0076052694388456,21886,353
1,4,4,-13,-0.0340316117806497,0.00620265825574403,21886,353
1,4,4,-12,-0.0317294121697908,0.00521771824388663,21886,353
1,4,4,-11,-0.0310272620050895,0.00566925720278793,21886,353
1,4,4,-10,-0.022234370806595,0.0073845417152805,21886,353
1,4,4,-9,-0.0172368379376067,0.00550093665978934,21886,353
1,4,4,-8,-0.0192286012492054,0.0044779681401215,21886,353
1,4,4,-7,-0.0134188832577,0.00441651223360834,21886,353
1,4,4,-6,-0.010398881581173,0.00363803298405664,21886,353
1,4,4,-5,-0.0116285295499797,0.00904748701203275,21886,353
1,4,4,-4,-0.00559472349565799,0.00560974351654994,21886,353
1,4,4,-3,-0.0107182971271711,0.00328673756797532,21886,353
1,4,4,-2,-0.0194384651973428,0.00249333688806793,21886,353
1,4,4,0,0.00333462590681635,0.00177587692466446,21886,353
1,4,4,1,0.00714911188070493,0.00341789077355127,21886,353
1,4,4,2,0.0139204346330044,0.00507985568063144,21886,353
