age_group,ai_q,k,coef,se,n_obs,n_occ
1,1,-22,-0.0519445936591447,0.0691796096276886,20436,393
1,1,-21,-0.0125291869003941,0.0702324476043034,20436,393
1,1,-20,-0.00290965948981344,0.0622214444504689,20436,393
1,1,-19,-0.00484673615268705,0.0597025123066977,20436,393
1,1,-18,-0.0194422759974459,0.0535098351039889,20436,393
1,1,-17,-0.031072592503286,0.0517306116283146,20436,393
1,1,-16,-0.0313990655801568,0.0565632496480237,20436,393
1,1,-15,-0.0292921971661529,0.0564920569590074,20436,393
1,1,-14,-0.00649036546780937,0.0562376162942401,20436,393
1,1,-13,-0.0219552740972906,0.0219425972078032,20436,393
1,1,-12,0.00359694972331782,0.0511252801012619,20436,393
1,1,-11,0.0030662732905652,0.0507318070975984,20436,393
1,1,-10,-0.0162295705407948,0.0602259129103485,20436,393
1,1,-9,0.0100007302511871,0.0549281568283782,20436,393
1,1,-8,0.0151394255904308,0.0478771759180354,20436,393
1,1,-7,0.0178035946183082,0.0488236059736,20436,393
1,1,-6,0.00409321180152021,0.0380123499621046,20436,393
1,1,-5,0.0110500722570514,0.0327486008232357,20436,393
1,1,-4,0.00643715668823392,0.0341274198350701,20436,393
1,1,-3,0.00872194164466583,0.0353639892493634,20436,393
1,1,-2,0.0145614186869876,0.0343122709043976,20436,393
1,1,-1,0,0,20436,393
1,1,0,0.0143848046460005,0.0314553018744102,20436,393
1,1,1,0.0257904091583693,0.0302905412286995,20436,393
1,1,2,0.00501169968803367,0.0300009042474407,20436,393
1,1,3,0.0199866538487798,0.0299385523989779,20436,393
1,1,4,0.0206034005335154,0.0265589173108578,20436,393
1,1,5,0.022102369626383,0.0266631628616434,20436,393
1,1,6,-0.00108047490659497,0.0158313734615688,20436,393
1,1,7,-0.00466523710359808,0.0140832438913644,20436,393
1,1,8,-0.00474320570964962,0.0145856252986062,20436,393
1,1,9,0.00839728401109292,0.0131351538560709,20436,393
1,1,10,0.013783284131864,0.0142177961673162,20436,393
1,1,11,-0.00248972877143479,0.0217864258114227,20436,393
1,1,12,0.019418632150938,0.0135075693092834,20436,393
1,1,13,0.0189225685337932,0.0130300365546898,20436,393
1,1,14,0.00956647857955301,0.0131483785368567,20436,393
1,1,15,0.0226175841851354,0.0127366281512262,20436,393
1,1,16,0.0133835374771675,0.0123258747711487,20436,393
1,1,17,0.0160279673349844,0.0136209501065507,20436,393
1,1,23,-0.0183727344522917,0.0324968908921254,20436,393
1,2,-22,-0.173349501460655,0.109776606119481,20436,393
1,2,-21,-0.139323762331774,0.113513810813601,20436,393
1,2,-20,-0.133271905972122,0.112668876497348,20436,393
1,2,-19,-0.141537514690351,0.115594574711912,20436,393
1,2,-18,-0.140101608894043,0.102580423980956,20436,393
1,2,-17,-0.110598403385327,0.079518894858621,20436,393
1,2,-16,-0.0912530783310653,0.0705438702140207,20436,393
1,2,-15,-0.0661034356454736,0.0633798741157322,20436,393
1,2,-14,-0.0413101398308807,0.0648417077164187,20436,393
1,2,-13,-0.0165537983667541,0.0262195191104948,20436,393
1,2,-12,-0.0107039077262646,0.0596123952873357,20436,393
1,2,-11,-0.0193684315499841,0.0597586599527162,20436,393
1,2,-10,-0.0903975829412256,0.0767323194676126,20436,393
1,2,-9,-0.0564689745791934,0.0720333323003914,20436,393
1,2,-8,-0.0410130075512026,0.0630328649165619,20436,393
1,2,-7,-0.0308492462234903,0.0616940664216163,20436,393
1,2,-6,-0.0301170013618289,0.0446700903751118,20436,393
1,2,-5,-0.0164981942111948,0.0397538480133033,20436,393
1,2,-4,-0.0301088842215495,0.0420485047892572,20436,393
1,2,-3,-0.0172981917716252,0.0430508921091967,20436,393
1,2,-2,-0.011130621941135,0.0438508809236269,20436,393
1,2,-1,0,0,20436,393
1,2,0,-0.0157127703250163,0.0406353000988013,20436,393
1,2,1,0.0169575961463566,0.0399190943709546,20436,393
1,2,2,-0.0317323082755627,0.0405864759398814,20436,393
1,2,3,-0.00576361350489956,0.0403383496556304,20436,393
1,2,4,-0.0029398519178602,0.0392232023536834,20436,393
1,2,5,-0.0112198383602755,0.0389490160658491,20436,393
1,2,6,-0.018777367217383,0.0213289580175745,20436,393
1,2,7,-0.0174991137564106,0.0196765822721909,20436,393
1,2,8,-0.0228345727852232,0.0217355616489758,20436,393
1,2,9,-0.0105772950606186,0.0191872506150327,20436,393
1,2,10,-0.000444734642671529,0.0214226176184274,20436,393
1,2,11,0.00987607247768748,0.0246393973478626,20436,393
1,2,12,-0.00526764278086647,0.0204766467894112,20436,393
1,2,13,0.00665664807509914,0.0196425585097995,20436,393
1,2,14,-0.0139293106048469,0.0191469427067355,20436,393
1,2,15,-0.000197514978321697,0.020560105931012,20436,393
1,2,16,-0.00238944783827279,0.0208679990550607,20436,393
1,2,17,-0.00232400912852295,0.0193221287670932,20436,393
1,2,23,0.0153133401956084,0.0417854100742822,20436,393
1,4,-22,-0.136021254028265,0.0878326921515696,20436,393
1,4,-21,-0.0961426414791087,0.0854637729310644,20436,393
1,4,-20,-0.0932075725441122,0.0799273738894444,20436,393
1,4,-19,-0.0773919563201499,0.0811258121056252,20436,393
1,4,-18,-0.0998436371058345,0.073477855265582,20436,393
1,4,-17,-0.135447427389082,0.0692368478454151,20436,393
1,4,-16,-0.112152266720131,0.066543600732999,20436,393
1,4,-15,-0.10498546561432,0.0648861396638236,20436,393
1,4,-14,-0.0730292980247593,0.0639824283550367,20436,393
1,4,-13,-0.0671900018200734,0.0304023999499874,20436,393
1,4,-12,-0.0652826866057415,0.0571197877541334,20436,393
1,4,-11,-0.0591996822681341,0.0565616933452152,20436,393
1,4,-10,-0.0884675187789006,0.0723536580269326,20436,393
1,4,-9,-0.0573009683853573,0.0621089120681977,20436,393
1,4,-8,-0.0538984420349839,0.0546146002835113,20436,393
1,4,-7,-0.0514241559478516,0.0540939899653125,20436,393
1,4,-6,-0.0594975105450561,0.041622556586649,20436,393
1,4,-5,-0.0605627988820527,0.0357771917040286,20436,393
1,4,-4,-0.0381538320119439,0.0366540445866667,20436,393
1,4,-3,-0.0122698981314593,0.0366482324748741,20436,393
1,4,-2,-0.00961217043484773,0.0356480548834076,20436,393
1,4,-1,0,0,20436,393
1,4,0,0.00567670363056361,0.0319811279158601,20436,393
1,4,1,0.0130961399779611,0.0308410779684269,20436,393
1,4,2,-0.015448451852306,0.0371632565290704,20436,393
1,4,3,0.0155450018197719,0.0306068080040359,20436,393
1,4,4,0.0180103418105926,0.0272888076984237,20436,393
1,4,5,0.0180700792809981,0.0268615806957885,20436,393
1,4,6,-0.00253018295370547,0.0151379423456234,20436,393
1,4,7,-0.00793781128191054,0.0136848576008894,20436,393
1,4,8,0.00555360484300786,0.0144613643321504,20436,393
1,4,9,0.014442784269176,0.0124277198338833,20436,393
1,4,10,0.0209517286251981,0.0129835208117918,20436,393
1,4,11,0.0239960521883677,0.0232036507128138,20436,393
1,4,12,0.0231830050639824,0.0121817973672543,20436,393
1,4,13,0.0166471320775263,0.0119551549129246,20436,393
1,4,14,0.0104197825302686,0.0126472678392997,20436,393
1,4,15,0.0233039996644428,0.0135110908980954,20436,393
1,4,16,0.0166438743556499,0.0133663467814678,20436,393
1,4,17,0.0207043996188619,0.014233936196676,20436,393
1,4,23,0.00430036747471483,0.0330755451490655,20436,393
1,5,-22,-0.13091597637641,0.0755629076364412,20436,393
1,5,-21,-0.104952069792623,0.074806120060519,20436,393
1,5,-20,-0.0809458233752681,0.0677611198603634,20436,393
1,5,-19,-0.0601149260522472,0.0661809476189724,20436,393
1,5,-18,-0.0985916412117741,0.0592160674112439,20436,393
1,5,-17,-0.122914936316025,0.0597067215007454,20436,393
1,5,-16,-0.109827925001308,0.0635612259826199,20436,393
1,5,-15,-0.097229708993068,0.0637055617246591,20436,393
1,5,-14,-0.067098509745632,0.0630733308145285,20436,393
1,5,-13,-0.078982600672483,0.0263947829243454,20436,393
1,5,-12,-0.0764344975531939,0.056973410461281,20436,393
1,5,-11,-0.0732610632832126,0.0567409159760721,20436,393
1,5,-10,-0.072843860427028,0.0654614745216156,20436,393
