age_group,ai_q,k,coef,se,n_obs,n_occ
2,4,-9,-0.0195975052620887,0.0299647783555156,17547,371
2,4,-8,-0.0148657317158188,0.0205223274774778,17547,371
2,4,-7,-0.0338131206358389,0.0250622844568762,17547,371
2,4,-6,-0.0269313722669577,0.0254457257034468,17547,371
2,4,-5,-0.0336112202461003,0.0268774495405989,17547,371
2,4,-4,-0.0396321170241959,0.0233916052600014,17547,371
2,4,-3,-0.050466370605608,0.0362071357756782,17547,371
2,4,-2,-0.00359889393687694,0.0186710759099279,17547,371
2,4,-1,0,0,17547,371
2,4,0,0.00687057578143167,0.0164985026607811,17547,371
2,4,1,0.00155224126268058,0.0195876954188788,17547,371
2,4,2,-0.041124317861691,0.0285286724952844,17547,371
2,4,3,0.0247275586751559,0.0191314783584763,17547,371
2,4,4,0.0167028116534568,0.0200812170523744,17547,371
2,4,5,-0.0135736474217203,0.0187311563128891,17547,371
2,4,6,-0.010139748158302,0.0273951823893662,17547,371
2,4,7,-0.0289169803199119,0.0241443135607573,17547,371
2,4,8,0.00755805883787912,0.0246957419818503,17547,371
2,4,9,-0.0508246344671061,0.039782752412479,17547,371
2,4,10,0.0255540099746308,0.0265254878184658,17547,371
2,4,11,-0.0205987007910026,0.0199129306435624,17547,371
2,4,12,0.0142180173175752,0.0213713478118664,17547,371
2,4,13,-0.0126237139319861,0.0219328909297001,17547,371
2,4,14,0.0119408001550747,0.0341065051125541,17547,371
2,4,15,0.0402814472299908,0.0208145325316598,17547,371
2,4,16,0.0187956792393032,0.0275192521775399,17547,371
2,4,17,0.0404819865292649,0.0223232021118928,17547,371
2,4,18,0.0295287855706174,0.0225093601803815,17547,371
2,4,19,-0.0372198727988252,0.0320532851686255,17547,371
2,4,20,-0.00133433163697019,0.0285889995112445,17547,371
2,4,21,-0.0584892379836912,0.037479447566624,17547,371
2,4,22,-0.00267821638177678,0.0285688326226022,17547,371
2,4,23,-0.031802999236554,0.0294833655391505,17547,371
2,4,24,0.0126730407804797,0.0271581063069061,17547,371
2,4,25,0.0205614617373134,0.0259576144031299,17547,371
2,4,26,-0.0241587868527707,0.0307713086723739,17547,371
2,4,27,0.0161610759272628,0.0272640479017177,17547,371
2,4,28,0.00140734575508637,0.0303702851028747,17547,371
2,4,29,0.015687118986963,0.0272070845271251,17547,371
2,5,-22,-0.0116854023327028,0.0534562040389325,17547,371
2,5,-21,0.0148673407555093,0.0349435876062998,17547,371
2,5,-20,0.0683115782300827,0.0344713813427874,17547,371
2,5,-19,0.025178274904976,0.0301348768660144,17547,371
2,5,-18,0.0161341275392005,0.0329495150434148,17547,371
2,5,-17,-0.0172961225406556,0.0321827659983135,17547,371
2,5,-16,-0.0183294476860294,0.031805551427234,17547,371
2,5,-15,-0.0670849744654071,0.0443699713872503,17547,371
2,5,-14,-0.0178493422454354,0.0300491548924508,17547,371
2,5,-13,-0.0160870465905036,0.0297965039841977,17547,371
2,5,-12,-0.015037988603826,0.0328912436276164,17547,371
2,5,-11,0.0396680136513584,0.0331311192524785,17547,371
2,5,-10,-0.0118791843396153,0.0421805090875535,17547,371
2,5,-9,0.0679918375492665,0.0320844330229316,17547,371
2,5,-8,0.044864470078829,0.0229586467318255,17547,371
2,5,-7,0.0255437051770317,0.0210698473652421,17547,371
2,5,-6,0.0418512106891105,0.0252196067584234,17547,371
2,5,-5,0.0159257548450982,0.0266164646407985,17547,371
2,5,-4,0.0397455034989014,0.0219830882485528,17547,371
2,5,-3,-0.00251649007712605,0.0432872211660602,17547,371
2,5,-2,0.0134412269108255,0.0211469641717766,17547,371
2,5,-1,0,0,17547,371
2,5,0,0.0234349828105908,0.0241177910138606,17547,371
2,5,1,0.0130657836764777,0.0174677937833681,17547,371
2,5,2,-0.0128968288805267,0.0372764256986904,17547,371
2,5,3,0.0630414928618601,0.0292379919536313,17547,371
2,5,4,0.0608078102208893,0.0259112448181755,17547,371
2,5,5,0.0290943822773083,0.0225619311509842,17547,371
2,5,6,0.0235866806351076,0.0343928897954292,17547,371
2,5,7,0.0223810379399271,0.0332773370182461,17547,371
2,5,8,0.0404417281910313,0.0250195126779935,17547,371
2,5,9,-0.0291830893324037,0.0452077949522471,17547,371
2,5,10,0.0228920917655904,0.0296921387852539,17547,371
2,5,11,-0.000986797323293431,0.0253694372839616,17547,371
2,5,12,0.0305275895794424,0.0275406396720341,17547,371
2,5,13,-0.00308490694314841,0.0299555223521577,17547,371
2,5,14,-0.0103592014633815,0.0388623026831663,17547,371
2,5,15,0.0362458435680696,0.0255311408047083,17547,371
2,5,16,0.0667529506026041,0.0317506030823892,17547,371
2,5,17,0.0106734778975078,0.023053484327484,17547,371
2,5,18,-0.00758026879832137,0.0235036493922883,17547,371
2,5,19,-0.0242674767138741,0.0329025139830234,17547,371
2,5,20,0.00112348496990432,0.0322716691998424,17547,371
2,5,21,-0.0112996315744136,0.0394610791471439,17547,371
2,5,22,0.0109072838528144,0.0291028910077234,17547,371
2,5,23,0.00445126465940306,0.0294949283407122,17547,371
2,5,24,0.00596522682862181,0.029914885594165,17547,371
2,5,25,2.19013540306429e-05,0.0279213865579741,17547,371
2,5,26,-0.0253301271631643,0.0353434238682795,17547,371
2,5,27,0.0165510826981178,0.0306613534618984,17547,371
2,5,28,0.0123820145049218,0.0352194222600093,17547,371
2,5,29,-0.0178051776341624,0.0355544200918107,17547,371
3,1,-22,-0.0465189896647638,0.0433320376424314,17327,370
3,1,-21,-0.00872299195134362,0.0183659980175817,17327,370
3,1,-20,0.0498992387086752,0.0239576476921707,17327,370
3,1,-19,-0.00908958353077457,0.0155365378385275,17327,370
3,1,-18,-0.00177188210754759,0.0180062337794286,17327,370
3,1,-17,-0.0263452393228267,0.0234375783687592,17327,370
3,1,-16,-0.013046599601052,0.0231147175008319,17327,370
3,1,-15,-0.0544364296962251,0.0433642342236547,17327,370
3,1,-14,0.00590355296207427,0.0131873905738869,17327,370
3,1,-13,0.0258972085722843,0.0162030706529369,17327,370
3,1,-12,0.020326022309954,0.0187652207849731,17327,370
3,1,-11,-0.0154504318161354,0.0161756221352215,17327,370
3,1,-10,-0.104048030930734,0.0317567942839956,17327,370
3,1,-9,-0.0440390490442748,0.0165660693209203,17327,370
3,1,-8,0.00461375259260116,0.014487941475012,17327,370
3,1,-7,-0.0390085323962832,0.00966151871633579,17327,370
3,1,-6,-0.0364292142012877,0.0197948320473223,17327,370
3,1,-5,-0.00402381853473181,0.0120661421956489,17327,370
3,1,-4,-0.0353782817049323,0.0184894377634332,17327,370
3,1,-3,-0.103707071058803,0.0346588821020177,17327,370
3,1,-2,-0.00694497182087157,0.012050367638328,17327,370
3,1,-1,0,0,17327,370
3,1,0,-0.00421368928747682,0.00995545298183502,17327,370
3,1,1,-0.0030897009699954,0.0121133957561721,17327,370
3,1,2,-0.0686884251507926,0.0268592180014998,17327,370
3,1,3,-0.0130911861212974,0.0121055600653601,17327,370
3,1,4,0.0144120040372732,0.0155009858147664,17327,370
3,1,5,-0.0124243700241375,0.0125866808761869,17327,370
3,1,6,-0.0238953823565667,0.0206527710296092,17327,370
3,1,7,0.0241954931103094,0.0172913229284431,17327,370
3,1,8,-0.0240182309945896,0.0210456414459455,17327,370
3,1,9,-0.0563116042026275,0.0343873660975182,17327,370
3,1,10,0.00604683092328538,0.0185699384472564,17327,370
3,1,11,0.0190685470872775,0.0134170757371791,17327,370
3,1,12,0.0232682743413352,0.0145681566587145,17327,370
3,1,13,0.00187245197199609,0.0149194059425749,17327,370
3,1,14,-0.0488534289820383,0.028354515058729,17327,370
3,1,15,0.00676773430730161,0.0182936844157937,17327,370
3,1,16,0.00325575261443234,0.018419740235279,17327,370
3,1,17,-0.0184876904280285,0.0200382338469984,17327,370
3,1,18,-0.00888388245110463,0.0191733508302666,17327,370
3,1,19,0.00482899391154386,0.0203671655041997,17327,370
3,1,20,-0.0264506456197842,0.0244572693602361,17327,370
3,1,21,-0.0807834979659556,0.0325490184152096,17327,370
3,1,22,-0.00906044928226997,0.0194868751514564,17327,370
3,1,23,0.0143670896069997,0.0199587939502989,17327,370
3,1,24,0.0151177526054153,0.0197799826678683,17327,370
3,1,25,-0.01412101920793,0.0200435791890258,17327,370
3,1,26,-0.0609289021244479,0.0255329249381747,17327,370
3,1,27,0.00411084556800263,0.0213581987434051,17327,370
3,1,28,-0.00833576539088152,0.0226503114947621,17327,370
3,1,29,-0.0164539125124368,0.0202722191549434,17327,370
3,2,-22,-0.0573719223499247,0.0504053183823264,17327,370
3,2,-21,-0.0605558198600557,0.0276897751383058,17327,370
3,2,-20,0.0222588877996821,0.0284797907768832,17327,370
3,2,-19,-0.0132361849628495,0.0210266277529898,17327,370
